NL;LTL;APs;lifted_lifted;source
Repeatedly visit charger_3 while repeatedly taking pictures of area_3;GFcharger_3 & GF(area_3 & photo);['charger_3', 'area_3', 'photo'];GFprop & GF(prop & prop);VLTL-Bench_Prev
Keep visiting charger_5 as you keep taking a picture of region 4;GFcharger_5 & GF(" photo" & "region_4 ");['charger_5', '" photo"', '"region_4 "'];GFprop & GF(prop & prop);VLTL-Bench_Prev
Continuously visit charger_6 while repeatedly picking up brochure_4 from table_4;GFcharger_6 & GF(p_brochure_4 & table_4);['table_4', 'charger_6', 'p_brochure_4'];GFprop & GF(prop & prop);VLTL-Bench_Prev
Keep returning to charger_3 as you repeatedly take photos of area_3;GFcharger_3 & GF(area_3 & photo);['charger_3', 'area_3', 'photo'];GFprop & GF(prop & prop);VLTL-Bench_Prev
Keep returning to charger_3 as you periodically take photos of area_3;GFcharger_3 & GF(area_3 & photo);['charger_3', 'area_3', 'photo'];GFprop & GF(prop & prop);VLTL-Bench_Prev
Keep revisiting charger_6 as you regularly collect brochure_4 from table_4;GFcharger_6 & GF(p_brochure_4 & table_4);['table_4', 'charger_6', 'p_brochure_4'];GFprop & GF(prop & prop);VLTL-Bench_Prev
keep revisiting charger_4 as you consistently photograph area_5;GFcharger_4 & GF(area_5 & photo);['photo', 'area_5', 'charger_4'];GFprop & GF(prop & prop);VLTL-Bench_Prev
Ensure you periodically visit charger_5 and repeatedly capture images of region_4;GFcharger_5 & GF(photo & region_4);['photo', 'charger_5', 'region_4'];GFprop & GF(prop & prop);VLTL-Bench_Prev
Keep visiting charger_4 while continuously taking pictures of area_5;GFcharger_4 & GF(area_5 & photo);['photo', 'area_5', 'charger_4'];GFprop & GF(prop & prop);VLTL-Bench_Prev
Persistently return to charger_3 as you consistently photograph area_3;GFcharger_3 & GF(area_3 & photo);['charger_3', 'area_3', 'photo'];GFprop & GF(prop & prop);VLTL-Bench_Prev
repeatedly make_way_to house and repeatedly go_to pear;GF"make_way_to(house)" & GF"go_to(pear)";['"go_to(pear)"', '"make_way_to(house)"'];GFprop & GFprop;VLTL-Bench_Prev
repeatedly go_to pear and forever touch flag;GF"go_to(pear)" & G"touch(flag)";['"go_to(pear)"', '"touch(flag)"'];GFprop & Gprop;VLTL-Bench_Prev
repeatedly make_way_to house and always hold_onto orange;GF"make_way_to(house)" & G"hold_onto(orange)";['"make_way_to(house)"', '"hold_onto(orange)"'];GFprop & Gprop;VLTL-Bench_Prev
repeatedly go_to apple trashcan means that whenever make_to flag;GF"go_to(apple_trashcan)" -> F"make_to(flag)";['"go_to(apple_trashcan)"', '"make_to(flag)"'];GFprop -> Fprop;VLTL-Bench_Prev
if repeatedly go_to apple trashcan , when possible lay_hold_of apple;GF"go_to(apple_trashcan)" -> F"lay_hold_of(apple)";['"lay_hold_of(apple)"', '"go_to(apple_trashcan)"'];GFprop -> Fprop;VLTL-Bench_Prev
if repeatedly make_way_to house , when possible acquire pear;GF"make_way_to(house)" -> F"acquire(pear)";['"make_way_to(house)"', '"acquire(pear)"'];GFprop -> Fprop;VLTL-Bench_Prev
repeatedly go_to apple trashcan means that at some time journey_by flag;GF"go_to(apple_trashcan)" -> F"journey_by(flag)";['"journey_by(flag)"', '"go_to(apple_trashcan)"'];GFprop -> Fprop;VLTL-Bench_Prev
if repeatedly grab tree , whenever have pear;GF"grab(tree)" -> F"have(pear)";['"grab(tree)"', '"have(pear)"'];GFprop -> Fprop;VLTL-Bench_Prev
when repeatedly go_to pear , at any time collect apple;GF"go_to(pear)" -> F"collect(apple)";['"go_to(pear)"', '"collect(apple)"'];GFprop -> Fprop;VLTL-Bench_Prev
repeatedly go_to pear can infer that whenever make_contact flag;GF"go_to(pear)" -> F"make_contact(flag)";['"go_to(pear)"', '"make_contact(flag)"'];GFprop -> Fprop;VLTL-Bench_Prev
repeatedly grab tree can infer that at any time stop_by house;GF"grab(tree)" -> F"stop_by(house)";['"grab(tree)"', '"stop_by(house)"'];GFprop -> Fprop;VLTL-Bench_Prev
when repeatedly make_way_to house , repeatedly go_to waste basket;GF"make_way_to(house)" -> GF"go_to(waste_basket)";['"go_to(waste_basket)"', '"make_way_to(house)"'];GFprop -> GFprop;VLTL-Bench_Prev
repeatedly grab tree means that forever have_in orange;GF"grab(tree)" -> G"have_in(orange)";['"grab(tree)"', '"have_in(orange)"'];GFprop -> Gprop;VLTL-Bench_Prev
repeatedly go_to waste basket can infer that take apple;GF"go_to(waste_basket)" -> "take(apple)";['"go_to(waste_basket)"', '"take(apple)"'];GFprop -> prop;VLTL-Bench_Prev
if repeatedly go_to apple trashcan , grip apple;GF"go_to(apple_trashcan)" -> "grip(apple)";['"go_to(apple_trashcan)"', '"grip(apple)"'];GFprop -> prop;VLTL-Bench_Prev
when repeatedly go_to pear , move_to house;GF"go_to(pear)" -> "move_to(house)";['"move_to(house)"', '"go_to(pear)"'];GFprop -> prop;VLTL-Bench_Prev
when repeatedly go_to apple trashcan , snatch_up pear;GF"go_to(apple_trashcan)" -> "snatch_up(pear)";['"go_to(apple_trashcan)"', '"snatch_up(pear)"'];GFprop -> prop;VLTL-Bench_Prev
repeatedly go_to apple trashcan can infer that grab_hold pear;GF"go_to(apple_trashcan)" -> "grab_hold(pear)";['"go_to(apple_trashcan)"', '"grab_hold(pear)"'];GFprop -> prop;VLTL-Bench_Prev
repeatedly go_to apple trashcan means that drop pear;GF"go_to(apple_trashcan)" -> "drop(pear)";['"drop(pear)"', '"go_to(apple_trashcan)"'];GFprop -> prop;VLTL-Bench_Prev
repeatedly go_to waste basket until at any time go_by flag;GF"go_to(waste_basket)" U F"go_by(flag)";['"go_by(flag)"', '"go_to(waste_basket)"'];GFprop U Fprop;VLTL-Bench_Prev
repeatedly go_to apple trashcan until at any time make_to flag;GF"go_to(apple_trashcan)" U F"make_to(flag)";['"go_to(apple_trashcan)"', '"make_to(flag)"'];GFprop U Fprop;VLTL-Bench_Prev
repeatedly go_to pear until at some time go_to trash receptacle;GF"go_to(pear)" U F"go_to(trash_receptacle)";['"go_to(pear)"', '"go_to(trash_receptacle)"'];GFprop U Fprop;VLTL-Bench_Prev
repeatedly go_to apple trashcan until whenever be_in house's vicinity;GF"go_to(apple_trashcan)" U F"be_in(house's_vicinity)";['"go_to(apple_trashcan)"', '"be_in(house\'s_vicinity)"'];GFprop U Fprop;VLTL-Bench_Prev
repeatedly grab tree until at some time venture flag;GF"grab(tree)" U F"venture(flag)";['"grab(tree)"', '"venture(flag)"'];GFprop U Fprop;VLTL-Bench_Prev
repeatedly make_way_to house until whenever approach house;GF"make_way_to(house)" U F"approach(house)";['"approach(house)"', '"make_way_to(house)"'];GFprop U Fprop;VLTL-Bench_Prev
repeatedly go_to waste basket until always touch flag;GF"go_to(waste_basket)" U G"touch(flag)";['"go_to(waste_basket)"', '"touch(flag)"'];GFprop U Gprop;VLTL-Bench_Prev
repeatedly go_to pear until reach trash can;GF"go_to(pear)" U "reach(trash_can)";['"go_to(pear)"', '"reach(trash_can)"'];GFprop U prop;VLTL-Bench_Prev
repeatedly go_to pear until venture_to trash can;GF"go_to(pear)" U "venture_to(trash_can)";['"venture_to(trash_can)"', '"go_to(pear)"'];GFprop U prop;VLTL-Bench_Prev
repeatedly go_to pear until move_towards trash can;GF"go_to(pear)" U "move_towards(trash_can)";['"go_to(pear)"', '"move_towards(trash_can)"'];GFprop U prop;VLTL-Bench_Prev
repeatedly go_to waste basket until hold orange;GF"go_to(waste_basket)" U "hold(orange)";['"go_to(waste_basket)"', '"hold(orange)"'];GFprop U prop;VLTL-Bench_Prev
repeatedly grab tree until approach trash can;GF"grab(tree)" U "approach(trash_can)";['"approach(trash_can)"', '"grab(tree)"'];GFprop U prop;VLTL-Bench_Prev
repeatedly go_to waste basket until venture_to trash can;GF"go_to(waste_basket)" U "venture_to(trash_can)";['"venture_to(trash_can)"', '"go_to(waste_basket)"'];GFprop U prop;VLTL-Bench_Prev
repeatedly go_to pear or when possible stand_by tree;GF"go_to(pear)" | F"stand_by(tree)";['"go_to(pear)"', '"stand_by(tree)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly go_to apple trashcan or at any time go_to trashcan;GF"go_to(apple_trashcan)" | F"go_to(trashcan)";['"go_to(apple_trashcan)"', '"go_to(trashcan)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly grab tree or at some time start_going_to house;GF"grab(tree)" | F"start_going_to(house)";['"grab(tree)"', '"start_going_to(house)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly grab tree or when possible spend_time_at tree;GF"grab(tree)" | F"spend_time_at(tree)";['"spend_time_at(tree)"', '"grab(tree)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly grab tree or at some time stop_by house;GF"grab(tree)" | F"stop_by(house)";['"grab(tree)"', '"stop_by(house)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly go_to pear or when possible collect orange;GF"go_to(pear)" | F"collect(orange)";['"go_to(pear)"', '"collect(orange)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly grab tree or at some time go_to transh can;GF"grab(tree)" | F"go_to(transh_can)";['"grab(tree)"', '"go_to(transh_can)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly grab tree or when possible go_to trashcan;GF"grab(tree)" | F"go_to(trashcan)";['"grab(tree)"', '"go_to(trashcan)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly go_to pear or whenever go_to trash receptacle;GF"go_to(pear)" | F"go_to(trash_receptacle)";['"go_to(pear)"', '"go_to(trash_receptacle)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly go_to waste basket or when possible get pear;GF"go_to(waste_basket)" | F"get(pear)";['"go_to(waste_basket)"', '"get(pear)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly go_to waste basket or whenever make_way_for tree;GF"go_to(waste_basket)" | F"make_way_for(tree)";['"go_to(waste_basket)"', '"make_way_for(tree)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly make_way_to house or when possible obtain pear;GF"make_way_to(house)" | F"obtain(pear)";['"obtain(pear)"', '"make_way_to(house)"'];GFprop | Fprop;VLTL-Bench_Prev
repeatedly go_to waste basket or never let_go apple;GF"go_to(waste_basket)" | G!"let_go(apple)";['"go_to(waste_basket)"', '"let_go(apple)"'];GFprop | G!prop;VLTL-Bench_Prev
repeatedly grab tree or never drop orange;GF"grab(tree)" | G!"drop(orange)";['"drop(orange)"', '"grab(tree)"'];GFprop | G!prop;VLTL-Bench_Prev
Continuously stay in locality_9 without leaving;Glocality_9;['locality_9'];Gprop;VLTL-Bench_Prev
Ensure you continuously stay in street_8;Gstreet_8;['street_8'];Gprop;VLTL-Bench_Prev
Staying in parking_lot_9 at all times;Gparking_lot_9;['parking_lot_9'];Gprop;VLTL-Bench_Prev
Staying in street_8 forever;Gstreet_8;['street_8'];Gprop;VLTL-Bench_Prev
Ensure that you always stay within area_3;Garea_3;['area_3'];Gprop;VLTL-Bench_Prev
Remain in parking_lot_9 at all times;Gparking_lot_9;['parking_lot_9'];Gprop;VLTL-Bench_Prev
Stay within street_8 at all times;Gstreet_8;['street_8'];Gprop;VLTL-Bench_Prev
forever have_in orange or forever have_in orange;G"have_in(orange)";['"have_in(orange)"'];Gprop;VLTL-Bench_Prev
Stay in parking_lot_9;Gparking_lot_9;['parking_lot_9'];Gprop;VLTL-Bench_Prev
Stay in area_5;Garea_5;['area_5'];Gprop;VLTL-Bench_Prev
Always stay within the boundaries of area_3;Garea_3;['area_3'];Gprop;VLTL-Bench_Prev
Stay in area_3;Garea_3;['area_3'];Gprop;VLTL-Bench_Prev
forever have apple and do not pick_up anything;G"have(apple)" & !F"pick_up(anything)";['"have(apple)"', '"pick_up(anything)"'];Gprop & !Fprop;VLTL-Bench_Prev
Never leave locality_5 while transporting package_5 from office_3 to office_6;Glocality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd)));['pd', 'office_3', 'p_package_5', 'office_6', 'locality_5'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Stay within locality_7 at all times while taking letter_1 from office_4 to house_1;Glocality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd)));['pd', 'house_1', 'locality_7', 'office_4', 'p_letter_1'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Always stay in locality_7 as you take letter_1 from office_4 to house_1;Glocality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd)));['pd', 'house_1', 'locality_7', 'office_4', 'p_letter_1'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Continue staying in locality_2 as you collect document_5 from office_4 and take it to office_9;Glocality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd)));['pd', 'office_4', 'locality_2', 'p_document_5', 'office_9'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Ensure you remain in locality_5 while delivering package_5 from office_3 to office_6;Glocality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd)));['pd', 'office_3', 'p_package_5', 'office_6', 'locality_5'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Always stay within locality_5 as you move package_5 from office_3 to office_6;Glocality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd)));['pd', 'office_3', 'p_package_5', 'office_6', 'locality_5'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Ensure you continuously stay in locality_7 as you move letter_1 from office_4 to house_1;Glocality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd)));['pd', 'house_1', 'locality_7', 'office_4', 'p_letter_1'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Maintain your presence in locality_5 as you retrieve package_5 from office_3 and deliver it to office_6;Glocality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd)));['pd', 'office_3', 'p_package_5', 'office_6', 'locality_5'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Persistently remain in locality_7 as you collect letter_1 from office_4 and deliver it to house_1;Glocality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd)));['pd', 'house_1', 'locality_7', 'office_4', 'p_letter_1'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Always remain in locality_7 while transporting letter_1 from office_4 to house_1;Glocality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd)));['pd', 'house_1', 'locality_7', 'office_4', 'p_letter_1'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Always be in locality_5 as you take package_5 from office_3 to office_6;Glocality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd)));['pd', 'office_3', 'p_package_5', 'office_6', 'locality_5'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Remain in locality_2 while transporting document_5 from office_4 to office_9;Glocality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd)));['pd', 'office_4', 'locality_2', 'p_document_5', 'office_9'];Gprop & F(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
forever hold_onto orange and whenever get_close flag;G"hold_onto(orange)" & F"get_close(flag)";['"get_close(flag)"', '"hold_onto(orange)"'];Gprop & Fprop;VLTL-Bench_Prev
forever touch flag and at any time go_to trash receptacle;G"touch(flag)" & F"go_to(trash_receptacle)";['"touch(flag)"', '"go_to(trash_receptacle)"'];Gprop & Fprop;VLTL-Bench_Prev
forever go_by trash can and when possible snatch pear;G"go_by(trash_can)" & F"snatch(pear)";['"go_by(trash_can)"', '"snatch(pear)"'];Gprop & Fprop;VLTL-Bench_Prev
forever go_by trash can and whenever get_close tree;G"go_by(trash_can)" & F"get_close(tree)";['"go_by(trash_can)"', '"get_close(tree)"'];Gprop & Fprop;VLTL-Bench_Prev
forever stay and whenever migrate_to tree;Gstay & F"migrate_to(tree)";['"migrate_to(tree)"', 'stay'];Gprop & Fprop;VLTL-Bench_Prev
always have_in orange and at some time get_near flag;G"have_in(orange)" & F"get_near(flag)";['"have_in(orange)"', '"get_near(flag)"'];Gprop & Fprop;VLTL-Bench_Prev
forever touch flag and when possible acquire pear;G"touch(flag)" & F"acquire(pear)";['"acquire(pear)"', '"touch(flag)"'];Gprop & Fprop;VLTL-Bench_Prev
forever have apple and at any time visit flag;G"have(apple)" & F"visit(flag)";['"have(apple)"', '"visit(flag)"'];Gprop & Fprop;VLTL-Bench_Prev
always have apple and at any time seize orange;G"have(apple)" & F"seize(orange)";['"seize(orange)"', '"have(apple)"'];Gprop & Fprop;VLTL-Bench_Prev
forever move and at some time be_at house;Gmove & F"be_at(house)";['"be_at(house)"', 'move'];Gprop & Fprop;VLTL-Bench_Prev
always have_in orange and whenever go_near house;G"have_in(orange)" & F"go_near(house)";['"go_near(house)"', '"have_in(orange)"'];Gprop & Fprop;VLTL-Bench_Prev
forever move and whenever go_past flag;Gmove & F"go_past(flag)";['"go_past(flag)"', 'move'];Gprop & Fprop;VLTL-Bench_Prev
forever move_around and never drop orange;Gmove_around & G!"drop(orange)";['"drop(orange)"', 'move_around'];Gprop & G!prop;VLTL-Bench_Prev
forever go_by trash can and never drop orange;G"go_by(trash_can)" & G!"drop(orange)";['"drop(orange)"', '"go_by(trash_can)"'];Gprop & G!prop;VLTL-Bench_Prev
Stay in county_4 and keep taking package_4 from office_3 to office_8;Gcounty_4 & GF(office_3 & F(p_package_4 & F(office_8 & pd)));['pd', 'p_package_4', 'county_4', 'office_3', 'office_8'];Gprop & GF(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Ensure you remain in county_4 and keep transferring package_4 from office_3 to office_8;Gcounty_4 & GF(office_3 & F(p_package_4 & F(office_8 & pd)));['pd', 'p_package_4', 'county_4', 'office_3', 'office_8'];Gprop & GF(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Stay confined to county_4 as you repeatedly deliver package_4 from office_3 to office_8;Gcounty_4 & GF(office_3 & F(p_package_4 & F(office_8 & pd)));['pd', 'p_package_4', 'county_4', 'office_3', 'office_8'];Gprop & GF(prop & F(prop & F(prop & prop)));VLTL-Bench_Prev
Persistently stay within street_5 while regularly photographing parking_lot_4;Gstreet_5 & GF(parking_lot_4 & photo);['photo', 'street_5', 'parking_lot_4'];Gprop & GF(prop & prop);VLTL-Bench_Prev
Ensure you stay within area_2 while repeatedly taking pictures at building_8;Garea_2 & GF(building_8 & photo);['photo', 'area_2', 'building_8'];Gprop & GF(prop & prop);VLTL-Bench_Prev
Keep taking a picture of parking_lot_4 while you always stay in street_5;Gstreet_5 & GF(parking_lot_4 & photo);['photo', 'street_5', 'parking_lot_4'];Gprop & GF(prop & prop);VLTL-Bench_Prev
Persistently stay in area_2 while regularly going to building_8 to photograph it;Garea_2 & GF(building_8 & photo);['photo', 'area_2', 'building_8'];Gprop & GF(prop & prop);VLTL-Bench_Prev
Remain in area_2 as you continuously visit building_8 to capture photos;Garea_2 & GF(building_8 & photo);['photo', 'area_2', 'building_8'];Gprop & GF(prop & prop);VLTL-Bench_Prev
Always remain in street_5 while continuously taking pictures of parking_lot_4;Gstreet_5 & GF(parking_lot_4 & photo);['photo', 'street_5', 'parking_lot_4'];Gprop & GF(prop & prop);VLTL-Bench_Prev
Always stay in area_2 while repeatedly going to building_8 to take pictures;Garea_2 & GF(building_8 & photo);['photo', 'area_2', 'building_8'];Gprop & GF(prop & prop);VLTL-Bench_Prev
Ensure you stay in street_5 at all times while repeatedly capturing photos of parking_lot_4;Gstreet_5 & GF(parking_lot_4 & photo);['photo', 'street_5', 'parking_lot_4'];Gprop & GF(prop & prop);VLTL-Bench_Prev
Stay in area_2 as you keep goint to building_8 to photo;Garea_2 & GF(building_8 & photo);['photo', 'area_2', 'building_8'];Gprop & GF(prop & prop);VLTL-Bench_Prev
forever hold_on pear and repeatedly go_to apple trashcan;G"hold_on(pear)" & GF"go_to(apple_trashcan)";['"go_to(apple_trashcan)"', '"hold_on(pear)"'];Gprop & GFprop;VLTL-Bench_Prev
always stay and always have_in orange;Gstay & G"have_in(orange)";['"have_in(orange)"', 'stay'];Gprop & Gprop;VLTL-Bench_Prev
